basis,sample,series,ref_year,unweighted,weighted,n_countries,pop_coverage
filled,common,PIP,1990,0.3952120594,0.3545238094,171,0.9756186082
filled,common,PIP,1991,0.395353403,0.3541830138,171,0.9757108754
filled,common,PIP,1992,0.3953338905,0.3548946947,171,0.9755072096
filled,common,PIP,1993,0.3959766232,0.3595834099,171,0.9751027792
filled,common,PIP,1994,0.3971239141,0.3612535674,171,0.9747298923
filled,common,PIP,1995,0.3980056259,0.3644853734,171,0.9744357305
filled,common,PIP,1996,0.3981318832,0.3665480221,171,0.9741734531
filled,common,PIP,1997,0.3979819967,0.3670432245,171,0.9739393291
filled,common,PIP,1998,0.3979943403,0.3686479273,171,0.9737549575
filled,common,PIP,1999,0.3958533732,0.3701645551,171,0.9736278973
filled,common,PIP,2000,0.3950735377,0.3714446934,171,0.9735655247
filled,common,PIP,2001,0.3946702612,0.3731260988,171,0.9734907193
filled,common,PIP,2002,0.3928633322,0.3738527138,171,0.9732736033
filled,common,PIP,2003,0.3919609087,0.3732037085,171,0.9730180952
filled,common,PIP,2004,0.3917294067,0.3725203294,171,0.9728401042
filled,common,PIP,2005,0.3924370526,0.3727364938,171,0.9726625269
filled,common,PIP,2006,0.3901829521,0.3732539963,171,0.9724620672
filled,common,PIP,2007,0.387414352,0.3738977754,171,0.9723389129
filled,common,PIP,2008,0.3859557237,0.3737238416,171,0.9721989726
filled,common,PIP,2009,0.383113577,0.3725391433,171,0.9720158175
filled,common,PIP,2010,0.3813906426,0.3726519961,171,0.9718758423
filled,common,PIP,2011,0.3796311994,0.3713655017,171,0.9717408017
filled,common,PIP,2012,0.3794814175,0.3710412727,171,0.9715659076
filled,common,PIP,2013,0.3779080439,0.3655667438,171,0.9713635263
filled,common,PIP,2014,0.3772488279,0.3641263921,171,0.9711555822
filled,common,PIP,2015,0.3757270367,0.3623806703,171,0.9709639228
filled,common,PIP,2016,0.3738587896,0.3607542209,171,0.9708187294
filled,common,PIP,2017,0.371381561,0.3601830067,171,0.9707716802
filled,common,PIP,2018,0.3697690268,0.3584365648,171,0.9707880983
filled,common,PIP,2019,0.3670644777,0.3557814188,171,0.9707303103
filled,common,PIP,2020,0.3660502035,0.3501686977,171,0.9706354595
filled,common,PIP,2021,0.3640020671,0.3473076271,171,0.9705867902
filled,common,PIP,2022,0.362583061,0.3467231411,171,0.970449181
filled,common,PIP,2023,0.3618728739,0.3462720182,171,0.9702295189
filled,common,PIP,2024,0.3612655559,0.3455885117,171,0.9700520411
filled,common,PIP_consinc,1990,0.4645162161,0.4421342733,171,0.9756186082
filled,common,PIP_consinc,1991,0.4646552269,0.4417521587,171,0.9757108754
filled,common,PIP_consinc,1992,0.46404265,0.4422355418,171,0.9755072096
filled,common,PIP_consinc,1993,0.4663727988,0.4481703636,171,0.9751027792
filled,common,PIP_consinc,1994,0.4675662337,0.4500008049,171,0.9747298923
filled,common,PIP_consinc,1995,0.4694885101,0.4527829521,171,0.9744357305
filled,common,PIP_consinc,1996,0.4700342934,0.4555280167,171,0.9741734531
filled,common,PIP_consinc,1997,0.4713211853,0.4563815955,171,0.9739393291
filled,common,PIP_consinc,1998,0.474801366,0.4586116372,171,0.9737549575
filled,common,PIP_consinc,1999,0.4725829437,0.4592394629,171,0.9736278973
filled,common,PIP_consinc,2000,0.4737908922,0.461400957,171,0.9735655247
filled,common,PIP_consinc,2001,0.473420846,0.4630156963,171,0.9734907193
filled,common,PIP_consinc,2002,0.4718797759,0.4637492213,171,0.9732736033
filled,common,PIP_consinc,2003,0.4709434726,0.4631010445,171,0.9730180952
filled,common,PIP_consinc,2004,0.4706701548,0.4626158281,171,0.9728401042
filled,common,PIP_consinc,2005,0.4692713493,0.4630053323,171,0.9726625269
filled,common,PIP_consinc,2006,0.4670976181,0.463203313,171,0.9724620672
filled,common,PIP_consinc,2007,0.4663207848,0.4640678528,171,0.9723389129
filled,common,PIP_consinc,2008,0.4635659427,0.4635610788,171,0.9721989726
filled,common,PIP_consinc,2009,0.4594955695,0.4624729486,171,0.9720158175
filled,common,PIP_consinc,2010,0.4557134186,0.462399168,171,0.9718758423
filled,common,PIP_consinc,2011,0.4534365599,0.4616306245,171,0.9717408017
filled,common,PIP_consinc,2012,0.452571131,0.4611078182,171,0.9715659076
filled,common,PIP_consinc,2013,0.4510595218,0.456277481,171,0.9713635263
filled,common,PIP_consinc,2014,0.4490373312,0.454447162,171,0.9711555822
filled,common,PIP_consinc,2015,0.447726589,0.4532937966,171,0.9709639228
filled,common,PIP_consinc,2016,0.44590222,0.4518070311,171,0.9708187294
filled,common,PIP_consinc,2017,0.4429233523,0.4509957778,171,0.9707716802
filled,common,PIP_consinc,2018,0.4421355998,0.4499041775,171,0.9707880983
filled,common,PIP_consinc,2019,0.439531774,0.4477994984,171,0.9707303103
filled,common,PIP_consinc,2020,0.436623478,0.4413422503,171,0.9706354595
filled,common,PIP_consinc,2021,0.4340353863,0.4364023506,171,0.9705867902
filled,common,PIP_consinc,2022,0.4319812143,0.4355841529,171,0.970449181
filled,common,PIP_consinc,2023,0.4313497889,0.4353201106,171,0.9702295189
filled,common,PIP_consinc,2024,0.4307568602,0.434765968,171,0.9700520411
filled,common,PIP_consinc_wb,1990,0.4649035065,0.4513251559,171,0.9756186082
filled,common,PIP_consinc_wb,1991,0.4655519379,0.4508896788,171,0.9757108754
filled,common,PIP_consinc_wb,1992,0.4659123815,0.4513409144,171,0.9755072096
filled,common,PIP_consinc_wb,1993,0.4679886583,0.4566216424,171,0.9751027792
filled,common,PIP_consinc_wb,1994,0.4691557832,0.4581656388,171,0.9747298923
filled,common,PIP_consinc_wb,1995,0.4711327583,0.4610826153,171,0.9744357305
filled,common,PIP_consinc_wb,1996,0.4712662374,0.4629695073,171,0.9741734531
filled,common,PIP_consinc_wb,1997,0.4726536191,0.4633891296,171,0.9739393291
filled,common,PIP_consinc_wb,1998,0.4743530105,0.4656307696,171,0.9737549575
filled,common,PIP_consinc_wb,1999,0.473555766,0.4664890476,171,0.9736278973
filled,common,PIP_consinc_wb,2000,0.4737429127,0.4677536829,171,0.9735655247
filled,common,PIP_consinc_wb,2001,0.4730375559,0.4687759749,171,0.9734907193
filled,common,PIP_consinc_wb,2002,0.4705546835,0.4683013294,171,0.9732736033
filled,common,PIP_consinc_wb,2003,0.4691099625,0.4665882232,171,0.9730180952
filled,common,PIP_consinc_wb,2004,0.4677582271,0.4645849321,171,0.9728401042
filled,common,PIP_consinc_wb,2005,0.4668123553,0.4632837777,171,0.9726625269
filled,common,PIP_consinc_wb,2006,0.4633862417,0.4626842938,171,0.9724620672
filled,common,PIP_consinc_wb,2007,0.4614159701,0.4623723656,171,0.9723389129
filled,common,PIP_consinc_wb,2008,0.4579440532,0.4609222216,171,0.9721989726
filled,common,PIP_consinc_wb,2009,0.4539932827,0.4586856995,171,0.9720158175
filled,common,PIP_consinc_wb,2010,0.4504195035,0.4571411723,171,0.9718758423
filled,common,PIP_consinc_wb,2011,0.4476201159,0.454417057,171,0.9717408017
filled,common,PIP_consinc_wb,2012,0.4464293579,0.4525593475,171,0.9715659076
filled,common,PIP_consinc_wb,2013,0.4437493347,0.4444001703,171,0.9713635263
filled,common,PIP_consinc_wb,2014,0.4418328515,0.4412957491,171,0.9711555822
filled,common,PIP_consinc_wb,2015,0.4401171292,0.4384171148,171,0.9709639228
filled,common,PIP_consinc_wb,2016,0.4377522376,0.4354786208,171,0.9708187294
filled,common,PIP_consinc_wb,2017,0.4343889241,0.4336403154,171,0.9707716802
filled,common,PIP_consinc_wb,2018,0.4322703274,0.4308358088,171,0.9707880983
filled,common,PIP_consinc_wb,2019,0.4289434542,0.4273387509,171,0.9707303103
filled,common,PIP_consinc_wb,2020,0.4275499892,0.4214749165,171,0.9706354595
filled,common,PIP_consinc_wb,2021,0.4248054007,0.4160101214,171,0.9705867902
filled,common,PIP_consinc_wb,2022,0.4224498223,0.4148249987,171,0.970449181
filled,common,PIP_consinc_wb,2023,0.4214822955,0.4136640052,171,0.9702295189
filled,common,PIP_consinc_wb,2024,0.420416121,0.4124399658,171,0.9700520411
filled,common,PIP_topadj,1990,0.5199373135,0.4929519842,171,0.9756186082
filled,common,PIP_topadj,1991,0.5215610761,0.4928057241,171,0.9757108754
filled,common,PIP_topadj,1992,0.5221529195,0.494103187,171,0.9755072096
filled,common,PIP_topadj,1993,0.5259240263,0.5020936452,171,0.9751027792
filled,common,PIP_topadj,1994,0.5280223828,0.5046664665,171,0.9747298923
filled,common,PIP_topadj,1995,0.5305730015,0.5082958796,171,0.9744357305
filled,common,PIP_topadj,1996,0.5319424938,0.5130326676,171,0.9741734531
filled,common,PIP_topadj,1997,0.5330789028,0.5141550562,171,0.9739393291
filled,common,PIP_topadj,1998,0.5366643974,0.5167892126,171,0.9737549575
filled,common,PIP_topadj,1999,0.5340705565,0.5183484858,171,0.9736278973
filled,common,PIP_topadj,2000,0.5361531383,0.5230300683,171,0.9735655247
filled,common,PIP_topadj,2001,0.5363791656,0.5252366646,171,0.9734907193
filled,common,PIP_topadj,2002,0.5351290011,0.5286554916,171,0.9732736033
filled,common,PIP_topadj,2003,0.5351476677,0.5302401473,171,0.9730180952
filled,common,PIP_topadj,2004,0.5350180434,0.5315373022,171,0.9728401042
filled,common,PIP_topadj,2005,0.5338377852,0.5336024128,171,0.9726625269
filled,common,PIP_topadj,2006,0.5311715392,0.5341304922,171,0.9724620672
filled,common,PIP_topadj,2007,0.531797527,0.5362478442,171,0.9723389129
filled,common,PIP_topadj,2008,0.5276938511,0.5349025971,171,0.9721989726
filled,common,PIP_topadj,2009,0.5231431245,0.534880836,171,0.9720158175
filled,common,PIP_topadj,2010,0.5213454095,0.5356002556,171,0.9718758423
filled,common,PIP_topadj,2011,0.5192125453,0.5345527518,171,0.9717408017
filled,common,PIP_topadj,2012,0.5183734881,0.5333127537,171,0.9715659076
filled,common,PIP_topadj,2013,0.5180821924,0.5291813651,171,0.9713635263
filled,common,PIP_topadj,2014,0.5163555023,0.5275654322,171,0.9711555822
filled,common,PIP_topadj,2015,0.5136955106,0.5271701159,171,0.9709639228
filled,common,PIP_topadj,2016,0.5118663132,0.5256520186,171,0.9708187294
filled,common,PIP_topadj,2017,0.5089153475,0.5263996761,171,0.9707716802
filled,common,PIP_topadj,2018,0.5076713753,0.5256899616,171,0.9707880983
filled,common,PIP_topadj,2019,0.5039249167,0.5218674303,171,0.9707303103
filled,common,PIP_topadj,2020,0.502247896,0.5179603076,171,0.9706354595
filled,common,PIP_topadj,2021,0.5003004817,0.5145859338,171,0.9705867902
filled,common,PIP_topadj,2022,0.4977418998,0.5150833251,171,0.970449181
filled,common,PIP_topadj,2023,0.4976030661,0.5154048212,171,0.9702295189
filled,common,PIP_topadj,2024,0.4974594915,0.5152337094,171,0.9700520411
filled,common,PIP_topadj_wb,1990,0.5204218914,0.5009273269,171,0.9756186082
filled,common,PIP_topadj_wb,1991,0.5222238793,0.5006478733,171,0.9757108754
filled,common,PIP_topadj_wb,1992,0.5239560126,0.501925137,171,0.9755072096
filled,common,PIP_topadj_wb,1993,0.5274523444,0.5099557634,171,0.9751027792
filled,common,PIP_topadj_wb,1994,0.5296719969,0.5117532532,171,0.9747298923
filled,common,PIP_topadj_wb,1995,0.5327695519,0.5167162893,171,0.9744357305
filled,common,PIP_topadj_wb,1996,0.5331270613,0.51959895,171,0.9741734531
filled,common,PIP_topadj_wb,1997,0.534541691,0.520628973,171,0.9739393291
filled,common,PIP_topadj_wb,1998,0.5369349028,0.5235803814,171,0.9737549575
filled,common,PIP_topadj_wb,1999,0.5355462831,0.5251660164,171,0.9736278973
filled,common,PIP_topadj_wb,2000,0.5363410608,0.5288355551,171,0.9735655247
filled,common,PIP_topadj_wb,2001,0.536054311,0.5305373639,171,0.9734907193
filled,common,PIP_topadj_wb,2002,0.5340266237,0.5327294798,171,0.9732736033
filled,common,PIP_topadj_wb,2003,0.533363323,0.5333745053,171,0.9730180952
filled,common,PIP_topadj_wb,2004,0.532301024,0.5333607752,171,0.9728401042
filled,common,PIP_topadj_wb,2005,0.5319054575,0.5340476623,171,0.9726625269
filled,common,PIP_topadj_wb,2006,0.5278662859,0.5338983822,171,0.9724620672
filled,common,PIP_topadj_wb,2007,0.5282072512,0.5353206663,171,0.9723389129
filled,common,PIP_topadj_wb,2008,0.5235606164,0.5333501502,171,0.9721989726
filled,common,PIP_topadj_wb,2009,0.518677026,0.5321183235,171,0.9720158175
filled,common,PIP_topadj_wb,2010,0.5167774418,0.5313878562,171,0.9718758423
filled,common,PIP_topadj_wb,2011,0.5142351043,0.5286975199,171,0.9717408017
filled,common,PIP_topadj_wb,2012,0.5131487451,0.5263339476,171,0.9715659076
filled,common,PIP_topadj_wb,2013,0.5118401314,0.5193636227,171,0.9713635263
filled,common,PIP_topadj_wb,2014,0.5102468605,0.5167033673,171,0.9711555822
filled,common,PIP_topadj_wb,2015,0.5072283099,0.5148840961,171,0.9709639228
filled,common,PIP_topadj_wb,2016,0.504937897,0.5121945352,171,0.9708187294
filled,common,PIP_topadj_wb,2017,0.5013631709,0.5119732024,171,0.9707716802
filled,common,PIP_topadj_wb,2018,0.4993309137,0.5100468854,171,0.9707880983
filled,common,PIP_topadj_wb,2019,0.4950370372,0.5050112572,171,0.9707303103
filled,common,PIP_topadj_wb,2020,0.4945954967,0.5016610269,171,0.9706354595
filled,common,PIP_topadj_wb,2021,0.4925088887,0.4978009067,171,0.9705867902
filled,common,PIP_topadj_wb,2022,0.4900495379,0.4981961883,171,0.970449181
filled,common,PIP_topadj_wb,2023,0.4893169791,0.4977496036,171,0.9702295189
filled,common,PIP_topadj_wb,2024,0.4887880884,0.4970522539,171,0.9700520411
filled,common,WID_posttax_per_capita,1990,0.5139161456,0.4791198272,171,0.9756186082
filled,common,WID_posttax_per_capita,1991,0.5181550789,0.4851800658,171,0.9757108754
filled,common,WID_posttax_per_capita,1992,0.5207677898,0.492985472,171,0.9755072096
filled,common,WID_posttax_per_capita,1993,0.52421332,0.4999859483,171,0.9751027792
filled,common,WID_posttax_per_capita,1994,0.5273203725,0.5070649977,171,0.9747298923
filled,common,WID_posttax_per_capita,1995,0.5297989995,0.508372324,171,0.9744357305
filled,common,WID_posttax_per_capita,1996,0.531635783,0.5098958897,171,0.9741734531
filled,common,WID_posttax_per_capita,1997,0.5319519422,0.5095370648,171,0.9739393291
filled,common,WID_posttax_per_capita,1998,0.5321840938,0.5095313829,171,0.9737549575
filled,common,WID_posttax_per_capita,1999,0.5307158814,0.5120345037,171,0.9736278973
filled,common,WID_posttax_per_capita,2000,0.5317624268,0.5183565547,171,0.9735655247
filled,common,WID_posttax_per_capita,2001,0.5326381782,0.5200718312,171,0.9734907193
filled,common,WID_posttax_per_capita,2002,0.5323701753,0.5269687564,171,0.9732736033
filled,common,WID_posttax_per_capita,2003,0.5323276924,0.5319707313,171,0.9730180952
filled,common,WID_posttax_per_capita,2004,0.5322932245,0.5334093064,171,0.9728401042
filled,common,WID_posttax_per_capita,2005,0.5332000431,0.5375423873,171,0.9726625269
filled,common,WID_posttax_per_capita,2006,0.5316156697,0.538009729,171,0.9724620672
filled,common,WID_posttax_per_capita,2007,0.5338123375,0.5400480521,171,0.9723389129
filled,common,WID_posttax_per_capita,2008,0.5293753946,0.5398529643,171,0.9721989726
filled,common,WID_posttax_per_capita,2009,0.5251415237,0.5402643503,171,0.9720158175
filled,common,WID_posttax_per_capita,2010,0.5264647166,0.542192086,171,0.9718758423
filled,common,WID_posttax_per_capita,2011,0.524093518,0.5429413243,171,0.9717408017
filled,common,WID_posttax_per_capita,2012,0.5230411988,0.54129765,171,0.9715659076
filled,common,WID_posttax_per_capita,2013,0.5228707742,0.5415167177,171,0.9713635263
filled,common,WID_posttax_per_capita,2014,0.5210447768,0.540982636,171,0.9711555822
filled,common,WID_posttax_per_capita,2015,0.5198923859,0.5423917187,171,0.9709639228
filled,common,WID_posttax_per_capita,2016,0.5180954766,0.5434995296,171,0.9708187294
filled,common,WID_posttax_per_capita,2017,0.517827538,0.5460225091,171,0.9707716802
filled,common,WID_posttax_per_capita,2018,0.5171224599,0.5457335243,171,0.9707880983
filled,common,WID_posttax_per_capita,2019,0.514742799,0.5430986766,171,0.9707303103
filled,common,WID_posttax_per_capita,2020,0.5130959456,0.5403271813,171,0.9706354595
filled,common,WID_posttax_per_capita,2021,0.5132491074,0.5419317678,171,0.9705867902
filled,common,WID_posttax_per_capita,2022,0.5142799035,0.5446028595,171,0.970449181
filled,common,WID_posttax_per_capita,2023,0.5145038912,0.5459414645,171,0.9702295189
filled,common,WID_posttax_per_capita,2024,0.5151886001,0.5467971138,171,0.9700520411
filled,common,WID_pretax_per_capita,1990,0.5493678628,0.5010563741,171,0.9756186082
filled,common,WID_pretax_per_capita,1991,0.5541251643,0.5078239532,171,0.9757108754
filled,common,WID_pretax_per_capita,1992,0.5579967918,0.5170798124,171,0.9755072096
filled,common,WID_pretax_per_capita,1993,0.5619696151,0.5245507738,171,0.9751027792
filled,common,WID_pretax_per_capita,1994,0.5655503547,0.5313185625,171,0.9747298923
filled,common,WID_pretax_per_capita,1995,0.5684420916,0.533566331,171,0.9744357305
filled,common,WID_pretax_per_capita,1996,0.5705169132,0.5350236916,171,0.9741734531
filled,common,WID_pretax_per_capita,1997,0.5711655316,0.5346404769,171,0.9739393291
filled,common,WID_pretax_per_capita,1998,0.5719386874,0.5341661001,171,0.9737549575
filled,common,WID_pretax_per_capita,1999,0.571137205,0.5370183403,171,0.9736278973
filled,common,WID_pretax_per_capita,2000,0.5725502023,0.5429819693,171,0.9735655247
filled,common,WID_pretax_per_capita,2001,0.574032269,0.5477542374,171,0.9734907193
filled,common,WID_pretax_per_capita,2002,0.5737681698,0.5551632091,171,0.9732736033
filled,common,WID_pretax_per_capita,2003,0.5744508909,0.5598423319,171,0.9730180952
filled,common,WID_pretax_per_capita,2004,0.5752039128,0.563218742,171,0.9728401042
filled,common,WID_pretax_per_capita,2005,0.5768169687,0.569221795,171,0.9726625269
filled,common,WID_pretax_per_capita,2006,0.576273275,0.5712837475,171,0.9724620672
filled,common,WID_pretax_per_capita,2007,0.5779013216,0.5741560237,171,0.9723389129
filled,common,WID_pretax_per_capita,2008,0.5750062513,0.5759451259,171,0.9721989726
filled,common,WID_pretax_per_capita,2009,0.5719577396,0.5759697316,171,0.9720158175
filled,common,WID_pretax_per_capita,2010,0.5723381745,0.5770412281,171,0.9718758423
filled,common,WID_pretax_per_capita,2011,0.5706344553,0.5793311531,171,0.9717408017
filled,common,WID_pretax_per_capita,2012,0.5699982953,0.5782494794,171,0.9715659076
filled,common,WID_pretax_per_capita,2013,0.5698905771,0.5793446918,171,0.9713635263
filled,common,WID_pretax_per_capita,2014,0.5686297413,0.5792919487,171,0.9711555822
filled,common,WID_pretax_per_capita,2015,0.5673205817,0.5808835374,171,0.9709639228
filled,common,WID_pretax_per_capita,2016,0.5664917579,0.5822543231,171,0.9708187294
filled,common,WID_pretax_per_capita,2017,0.5663801513,0.5847162933,171,0.9707716802
filled,common,WID_pretax_per_capita,2018,0.5659210097,0.5847201075,171,0.9707880983
filled,common,WID_pretax_per_capita,2019,0.5642974089,0.5825001693,171,0.9707303103
filled,common,WID_pretax_per_capita,2020,0.5665954336,0.5832473159,171,0.9706354595
filled,common,WID_pretax_per_capita,2021,0.5651194055,0.5840124838,171,0.9705867902
filled,common,WID_pretax_per_capita,2022,0.5638821728,0.5855839029,171,0.970449181
filled,common,WID_pretax_per_capita,2023,0.5637382218,0.5858726627,171,0.9702295189
filled,common,WID_pretax_per_capita,2024,0.5638348844,0.5860189495,171,0.9700520411
filled,common_ex_ci,PIP,1990,0.3963945371,0.3897692684,169,0.5965534888
filled,common_ex_ci,PIP,1991,0.3965390527,0.3891989723,169,0.5963295799
filled,common_ex_ci,PIP,1992,0.3964949722,0.3887633777,169,0.5961744785
filled,common_ex_ci,PIP,1993,0.3971158195,0.3945411259,169,0.5958656669
filled,common_ex_ci,PIP,1994,0.3982645248,0.3966338482,169,0.595687102
filled,common_ex_ci,PIP,1995,0.3991166868,0.3997393704,169,0.5956198309
filled,common_ex_ci,PIP,1996,0.3991958788,0.4004398717,169,0.5955811372
filled,common_ex_ci,PIP,1997,0.3989639075,0.3967064637,169,0.5956258524
filled,common_ex_ci,PIP,1998,0.3989010938,0.3951214494,169,0.5957512747
filled,common_ex_ci,PIP,1999,0.3966596993,0.3934422904,169,0.5959621475
filled,common_ex_ci,PIP,2000,0.3957944976,0.3913535044,169,0.5962415076
filled,common_ex_ci,PIP,2001,0.3953148757,0.3902306738,169,0.5965293604
filled,common_ex_ci,PIP,2002,0.3934160718,0.3876548371,169,0.5968410732
filled,common_ex_ci,PIP,2003,0.3925172858,0.3877089461,169,0.5972456778
filled,common_ex_ci,PIP,2004,0.3922953206,0.3875607325,169,0.5977456635
filled,common_ex_ci,PIP,2005,0.393026947,0.3889921967,169,0.598286212
filled,common_ex_ci,PIP,2006,0.3907016653,0.3874959451,169,0.5988929893
filled,common_ex_ci,PIP,2007,0.3878563278,0.3862640483,169,0.5997324515
filled,common_ex_ci,PIP,2008,0.3863436212,0.3841073052,169,0.6006446564
filled,common_ex_ci,PIP,2009,0.3834402594,0.3808594878,169,0.6014007813
filled,common_ex_ci,PIP,2010,0.3816605,0.3792794685,169,0.6021116008
filled,common_ex_ci,PIP,2011,0.3799350464,0.3804239394,169,0.602895916
filled,common_ex_ci,PIP,2012,0.3797905761,0.3804056637,169,0.6036322735
filled,common_ex_ci,PIP,2013,0.3783573564,0.3800516954,169,0.6043442019
filled,common_ex_ci,PIP,2014,0.3777401732,0.3803562182,169,0.6051587065
filled,common_ex_ci,PIP,2015,0.3762517377,0.3802198985,169,0.6061145358
filled,common_ex_ci,PIP,2016,0.3743853572,0.3788426228,169,0.607062804
filled,common_ex_ci,PIP,2017,0.3718610977,0.3770037576,169,0.6080129399
filled,common_ex_ci,PIP,2018,0.3702793113,0.3767580964,169,0.6091801156
filled,common_ex_ci,PIP,2019,0.3675783594,0.374328811,169,0.6104712054
filled,common_ex_ci,PIP,2020,0.3666327898,0.369464989,169,0.6117820229
filled,common_ex_ci,PIP,2021,0.3646573645,0.3697194359,169,0.6132752479
filled,common_ex_ci,PIP,2022,0.3632241449,0.3688808033,169,0.6148753855
filled,common_ex_ci,PIP,2023,0.3625155286,0.3686427256,169,0.6165015511
filled,common_ex_ci,PIP,2024,0.3619007098,0.3675447517,169,0.6181903146
filled,common_ex_ci,PIP_consinc,1990,0.4650400703,0.4539558186,169,0.5965534888
filled,common_ex_ci,PIP_consinc,1991,0.4651873051,0.4536011894,169,0.5963295799
filled,common_ex_ci,PIP_consinc,1992,0.4645496477,0.4531798415,169,0.5961744785
filled,common_ex_ci,PIP_consinc,1993,0.4668834055,0.4613119842,169,0.5958656669
filled,common_ex_ci,PIP_consinc,1994,0.4680814858,0.4638323322,169,0.595687102
filled,common_ex_ci,PIP_consinc,1995,0.4699893715,0.4663803254,169,0.5956198309
filled,common_ex_ci,PIP_consinc,1996,0.4704965124,0.4684106177,169,0.5955811372
filled,common_ex_ci,PIP_consinc,1997,0.471726807,0.465777686,169,0.5956258524
filled,common_ex_ci,PIP_consinc,1998,0.4751808829,0.4656965918,169,0.5957512747
filled,common_ex_ci,PIP_consinc,1999,0.4728694156,0.4630599971,169,0.5959621475
filled,common_ex_ci,PIP_consinc,2000,0.4740240635,0.4629152347,169,0.5962415076
filled,common_ex_ci,PIP_consinc,2001,0.4735856371,0.4621238517,169,0.5965293604
filled,common_ex_ci,PIP_consinc,2002,0.4719637962,0.460022365,169,0.5968410732
filled,common_ex_ci,PIP_consinc,2003,0.4710263281,0.4598365292,169,0.5972456778
filled,common_ex_ci,PIP_consinc,2004,0.4707574879,0.4597670952,169,0.5977456635
filled,common_ex_ci,PIP_consinc,2005,0.4693536014,0.4612660161,169,0.598286212
filled,common_ex_ci,PIP_consinc,2006,0.4671180425,0.4597443382,169,0.5988929893
filled,common_ex_ci,PIP_consinc,2007,0.4662957651,0.4593381429,169,0.5997324515
filled,common_ex_ci,PIP_consinc,2008,0.4634778771,0.457036446,169,0.6006446564
filled,common_ex_ci,PIP_consinc,2009,0.4593318426,0.4539868916,169,0.6014007813
filled,common_ex_ci,PIP_consinc,2010,0.4554723246,0.4523284933,169,0.6021116008
filled,common_ex_ci,PIP_consinc,2011,0.4532150462,0.4538830769,169,0.602895916
filled,common_ex_ci,PIP_consinc,2012,0.4523530633,0.4539244687,169,0.6036322735
filled,common_ex_ci,PIP_consinc,2013,0.4509530762,0.453091851,169,0.6043442019
filled,common_ex_ci,PIP_consinc,2014,0.4489601892,0.4530019572,169,0.6051587065
filled,common_ex_ci,PIP_consinc,2015,0.4476783158,0.4535137562,169,0.6061145358
filled,common_ex_ci,PIP_consinc,2016,0.4458566955,0.4524400536,169,0.607062804
filled,common_ex_ci,PIP_consinc,2017,0.4428273201,0.4504021644,169,0.6080129399
filled,common_ex_ci,PIP_consinc,2018,0.4420788196,0.4512062176,169,0.6091801156
filled,common_ex_ci,PIP_consinc,2019,0.4394689888,0.4491864087,169,0.6104712054
filled,common_ex_ci,PIP_consinc,2020,0.4365798463,0.4417105513,169,0.6117820229
filled,common_ex_ci,PIP_consinc,2021,0.4340591306,0.4388409612,169,0.6132752479
filled,common_ex_ci,PIP_consinc,2022,0.4319887543,0.4380384,169,0.6148753855
filled,common_ex_ci,PIP_consinc,2023,0.4313604474,0.4382609544,169,0.6165015511
filled,common_ex_ci,PIP_consinc,2024,0.4307603141,0.437508895,169,0.6181903146
filled,common_ex_ci,PIP_consinc_wb,1990,0.4652712482,0.4588096985,169,0.5965534888
filled,common_ex_ci,PIP_consinc_wb,1991,0.4659392523,0.4586125272,169,0.5963295799
filled,common_ex_ci,PIP_consinc_wb,1992,0.4662905228,0.4583251689,169,0.5961744785
filled,common_ex_ci,PIP_consinc_wb,1993,0.4683726343,0.465627865,169,0.5958656669
filled,common_ex_ci,PIP_consinc_wb,1994,0.4695522509,0.4681780179,169,0.595687102
filled,common_ex_ci,PIP_consinc_wb,1995,0.4715166317,0.4710961745,169,0.5956198309
filled,common_ex_ci,PIP_consinc_wb,1996,0.4716082774,0.4719034715,169,0.5955811372
filled,common_ex_ci,PIP_consinc_wb,1997,0.4729324638,0.4681871488,169,0.5956258524
filled,common_ex_ci,PIP_consinc_wb,1998,0.4745785551,0.4678529108,169,0.5957512747
filled,common_ex_ci,PIP_consinc_wb,1999,0.4737011244,0.4654442591,169,0.5959621475
filled,common_ex_ci,PIP_consinc_wb,2000,0.4738284032,0.4642490274,169,0.5962415076
filled,common_ex_ci,PIP_consinc_wb,2001,0.4730567127,0.4629310807,169,0.5965293604
filled,common_ex_ci,PIP_consinc_wb,2002,0.4704907243,0.4594590191,169,0.5968410732
filled,common_ex_ci,PIP_consinc_wb,2003,0.4690631829,0.4590112389,169,0.5972456778
filled,common_ex_ci,PIP_consinc_wb,2004,0.4677299115,0.4580551637,169,0.5977456635
filled,common_ex_ci,PIP_consinc_wb,2005,0.4668201552,0.4588472938,169,0.598286212
filled,common_ex_ci,PIP_consinc_wb,2006,0.4633366683,0.4570956711,169,0.5988929893
filled,common_ex_ci,PIP_consinc_wb,2007,0.4613288757,0.4559961533,169,0.5997324515
filled,common_ex_ci,PIP_consinc_wb,2008,0.4577966509,0.4528024796,169,0.6006446564
filled,common_ex_ci,PIP_consinc_wb,2009,0.4537946461,0.4491497307,169,0.6014007813
filled,common_ex_ci,PIP_consinc_wb,2010,0.450177179,0.4467802176,169,0.6021116008
filled,common_ex_ci,PIP_consinc_wb,2011,0.4474413656,0.447877141,169,0.602895916
filled,common_ex_ci,PIP_consinc_wb,2012,0.446282573,0.4474746147,169,0.6036322735
